codigo,horas_semanales,horas_semanales_profe,horas_semanales_grupo,grupo,profesor,materia,aula,1,2,3,4,5,6,fecha_inicio,fecha_final,7,8,9,aula_propia,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
3122,3,3,3,"1ARI","12","384","E13",,50,9.00000,,,,"20160706","20170630",0.04680,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3122,3,3,0,"1PPFM","12","492","E13",,0,9.00000,,,,"20160706","20170630",0.04680,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3122,3,3,0,"1EE","12","678","E13",,0,9.00000,,,,"20160706","20170630",0.04680,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3123,1,1,1,"1IEA","107","200","B1",,30,1.00000,,,,"20160706","20170630",0.00520,,,"B1",,,,"n",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,
3124,2,2,2,"2ARI","12","413","E12",,20,4.00000,,,,"20160706","20170630",0.02080,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3124,2,2,0,"2EE","12","685","E12",,0,4.00000,,,,"20160706","20170630",0.02080,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3127,2,2,2,"2EIN","12","537","E11",,30,2.00000,,,,"20160706","20170630",0.01040,,,"E11",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3126,1,1,1,"2EIN","12","537","B1",,30,1.00000,,,,"20160706","20170630",0.00520,,,"B1",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3125,2,2,2,"2EIN","12","533","B1",,30,2.00000,,,,"20160706","20170630",0.01040,,,"B1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3128,2,2,2,"2INS B","12","532","B1",,30,2.00000,,,,"20160706","20170630",0.01040,,,"B1",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3129,3,3,3,"1APD","11","526","22",,35,3.00000,,,,"20160706","20170630",0.01560,,,"22",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,
3130,3,3,3,"1ES","11","12","ES",,35,3.00000,,,,"20160706","20170630",0.01560,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,300000,3.00000,,,
3518,1,1,1,"1MAP","11","556","34",,20,1.00000,,,,"20160706","20170630",0.00520,,,"34",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3131,2,2,2,"1MAP","11","556","35",,20,2.00000,,,,"20160706","20170630",0.01040,,,"35",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3136,1,1,1,"1FAR","11","6","14",,35,1.00000,,,,"20160706","20170630",0.00520,,,"14",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3141,2,2,2,"2MEM","13","487","B1",,55,4.00000,,,,"20160706","20170630",0.02080,,,"B1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3141,2,2,0,"2PRID","13","650","B1",,0,4.00000,,,,"20160706","20170630",0.02080,,,"B1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3140,2,2,2,"2MEM","13","33","16",,30,2.00000,,,,"20160706","20170630",0.01040,,,"16",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3143,2,2,2,"2MEC","13","489","17",,30,2.00000,,,,"20160706","20170630",0.01040,,,"17",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3142,2,2,2,"2MEC","13","85","E15",,30,2.00000,,,,"20160706","20170630",0.01040,,,"E15",,,,"n",,,"E",1,1,,,,,0,0,,,,,200000,2.00000,,,
3145,2,2,2,"2PRID","13","649","20.5",,25,2.00000,,,,"20160706","20170630",0.01040,,,"20.5",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3582,1,1,1,"1IEA","107","200","TE 1",,30,1.00000,,,,"20160706","20170630",0.00520,,,"TE 1",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3146,1,1,1,"1IEA","107","200","AL 2",,30,1.00000,,,,"20160706","20170630",0.00520,,,"AL 2",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3147,2,2,2,"2DIE","107","509","26",,20,2.00000,,,,"20160706","20170630",0.01040,,,"26",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3149,2,2,2,"2SMX A","107","465","20.3",,20,2.00000,,,,"20160706","20170630",0.01040,,,"20.3",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3149,2,2,0,"2SMX B","107","465","20.3",,20,2.00000,,,,"20160706","20170630",0.01040,,,"20.3",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3152,5,5,5,"1PRID","95","601","20.5",,10,5.00000,,,,"20160706","20170630",0.02600,,,"20.5",,,,"n",,,,1,1,3,,,,0,0,,0,0,,500000,5.00000,,,
3152,5,0,5,"1PRID","97","601","20.5",,0,5.00000,,,,"20160706","20170630",0.02600,,,"20.5",,,,"n",,,,1,1,3,,,,0,0,,0,0,,500000,5.00000,,,
3153,4,4,4,"1PRID","96","602","20.5",,10,4.00000,,,,"20160706","20170630",0.02080,,,"20.5",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3153,4,0,4,"1PRID","97","602","20.5",,0,4.00000,,,,"20160706","20170630",0.02080,,,"20.5",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3154,2,2,2,"1PRID","94","604","20.5",,20,2.00000,,,,"20160706","20170630",0.01040,,,"20.5",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3155,3,3,3,"1PRID","96","606","20.5",,10,3.00000,,,,"20160706","20170630",0.01560,,,"20.5",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3155,3,0,3,"1PRID","97","606","20.5",,0,3.00000,,,,"20160706","20170630",0.01560,,,"20.5",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3156,4,4,4,"1PRID","94","607","20.5",,20,4.00000,,,,"20160706","20170630",0.02080,,,"20.5",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3157,3,3,3,"1PRID","96","608","20.5",,10,3.00000,,,,"20160706","20170630",0.01560,,,"20.5",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3157,3,0,3,"1PRID","97","608","20.5",,0,3.00000,,,,"20160706","20170630",0.01560,,,"20.5",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3158,4,4,4,"2PRID","96","645","20.5",,25,4.00000,,,,"20160706","20170630",0.02080,,,"20.5",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3159,3,3,3,"2PRID","94","646","20.5",,25,3.00000,,,,"20160706","20170630",0.01560,,,"20.5",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3160,3,3,3,"2PRID","95","647","20.5",,13,3.00000,,,,"20160706","20170630",0.01560,,,"20.5",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3160,3,0,3,"2PRID","97","647","20.5",,0,3.00000,,,,"20160706","20170630",0.01560,,,"20.5",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3161,4,4,4,"2PRID","95","648","20.5",,25,4.00000,,,,"20160706","20170630",0.02080,,,"20.5",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3162,4,4,4,"1DEP","98","663","20.6",,0,4.00000,,,,"20160706","20170630",0.02080,,,"20.6",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3163,3,3,3,"1DEP","95","664","20.6",,0,3.00000,,,,"20160706","20170630",0.01560,,,"20.6",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3163,3,0,3,"1DEP","98","664","20.6",,0,3.00000,,,,"20160706","20170630",0.01560,,,"20.6",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3164,6,6,6,"1DEP","98","665","20.6",,0,6.00000,,,,"20160706","20170630",0.03120,,,"20.6",,,,"n",,,,,,3,,,,0,0,,0,0,,600000,6.00000,,,
3165,2,2,2,"1DEP","94","666","20.6",,0,2.00000,,,,"20160706","20170630",0.01040,,,"20.6",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3165,2,0,2,"1DEP","98","666","20.6",,0,2.00000,,,,"20160706","20170630",0.01040,,,"20.6",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3166,3,3,3,"1DEP","94","667","20.6",,0,3.00000,,,,"20160706","20170630",0.01560,,,"20.6",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3167,2,2,2,"1DEP","98","668","20.6",,0,2.00000,,,,"20160706","20170630",0.01040,,,"20.6",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3168,2,2,2,"1DEP","94","669","20.6",,0,2.00000,,,,"20160706","20170630",0.01040,,,"20.6",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3168,2,0,2,"1DEP","98","669","20.6",,0,2.00000,,,,"20160706","20170630",0.01040,,,"20.6",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3169,3,3,3,"1DEP","94","670","20.6",,0,3.00000,,,,"20160706","20170630",0.01560,,,"20.6",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3170,2,2,2,"2ES","13","29","19",,30,2.00000,,,,"20160706","20170630",0.01040,,,"19",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3171,2,2,2,"2PRID","95","647","20.5",,25,2.00000,,,,"20160706","20170630",0.01040,,,"20.5",,,,"n",,,,2,2,,,,,0,0,,,,,200000,2.00000,,,
3172,3,3,3,"1MEM","49","204","E14",,30,3.00000,,,,"20160706","20170630",0.01560,,,"E14",,,,"n",,,"D",1,1,,,,,0,0,,,,,300000,3.00000,,,
3584,1,1,1,"1MEM","49","261","TM1",,30,1.00000,,,,"20160706","20170630",0.00520,,,"TM1",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3174,1,1,1,"1MEM","49","261","TM1",,15,1.00000,,,,"20160706","20170630",0.00520,,,"TM1",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3174,1,0,1,"1MEM","50","261","TM1",,0,1.00000,,,,"20160706","20170630",0.00520,,,"TM1",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3175,4,4,4,"1MEM","31","486","E13",,30,4.00000,,,,"20160706","20170630",0.02080,,,"E13",,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,
3173,3,3,3,"1MEM","56","204","TM1",,15,3.00000,,,,"20160706","20170630",0.01560,,,"TM1",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3173,3,0,3,"1MEM","57","204","TM1",,0,3.00000,,,,"20160706","20170630",0.01560,,,"TM1",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3176,3,3,3,"1MEM","49","210","E14",,15,3.00000,,,,"20160706","20170630",0.01560,,,"E14",,,,"n",,,"D",1,1,,,,,0,0,,,,,300000,3.00000,,,
3176,3,0,3,"1MEM","53","210","E14",,0,3.00000,,,,"20160706","20170630",0.01560,,,"E14",,,,"n",,,"D",1,1,,,,,0,0,,,,,300000,3.00000,,,
3177,2,2,2,"1MEM","49","212","16",,30,2.00000,,,,"20160706","20170630",0.01040,,,"16",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3178,4,4,4,"1MEM","56","212","TM1",,15,4.00000,,,,"20160706","20170630",0.02080,,,"TM1",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3178,4,0,4,"1MEM","57","212","TM1",,0,4.00000,,,,"20160706","20170630",0.02080,,,"TM1",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3179,2,2,2,"1MEM","36","214","TE 1",,15,2.00000,,,,"20160706","20170630",0.01040,,,"TE 1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3179,2,0,2,"1MEM","114","214","TE 1",,0,2.00000,,,,"20160706","20170630",0.01040,,,"TE 1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3180,1,1,1,"1MEM","36","214","E13",,30,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3181,2,2,2,"2MEM","50","216","TS",,30,2.00000,,,,"20160706","20170630",0.01040,,,"TS",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3182,3,3,3,"2MEM","114","217","TE 1",,30,3.00000,,,,"20160706","20170630",0.01560,,,"TE 1",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3183,3,3,3,"2MEM","50","218","E14",,30,3.00000,,,,"20160706","20170630",0.01560,,,"E14",,,,"n",,,"D",1,1,,,,,0,0,,,,,300000,3.00000,,,
3184,2,2,2,"2MEM","36","219","TE 1",,30,2.00000,,,,"20160706","20170630",0.01040,,,"TE 1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3185,6,6,6,"2MEM","52","226","E14",,30,6.00000,,,,"20160706","20170630",0.03120,,,"E14",,,,"n",,,"D",2,2,,,,,0,0,,,,,600000,6.00000,,,
3186,2,2,2,"2MEM","49","262","TM1",,30,2.00000,,,,"20160706","20170630",0.01040,,,"TM1",,,,"n",,,"C",1,1,,,,,0,0,,,,,200000,2.00000,,,
3187,4,4,4,"1MEC","49","220","17",,30,4.00000,,,,"20160706","20170630",0.02080,,,"17",,,,"n",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,
3188,2,2,2,"1MEC","58","224","17",,15,2.00000,,,,"20160706","20170630",0.01040,,,"17",,,,"nX",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3188,2,0,2,"1MEC","49","224","TM1",,0,2.00000,,,,"20160706","20170630",0.01040,,,"TM1",,,,"nX",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3189,9,9,9,"1MEC","55","225","TM1",,15,9.00000,,,,"20160706","20170630",0.04680,,,"TM1",,,,"n",,,,,,3,,,,0,0,,3,3,,900000,9.00000,,,
3189,9,0,9,"1MEC","57","225","TM1",,0,9.00000,,,,"20160706","20170630",0.04680,,,"TM1",,,,"n",,,,,,3,,,,0,0,,3,3,,900000,9.00000,,,
3191,4,4,4,"1MEC","53","222","E15",,30,4.00000,,,,"20160706","20170630",0.02080,,,"E15",,,,"n",,,"E",2,2,,,,,0,0,,,,,400000,4.00000,,,
3190,1,1,1,"1MEC","55","225","17",,15,1.00000,,,,"20160706","20170630",0.00520,,,"17",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3190,1,0,1,"1MEC","57","225","16",,0,1.00000,,,,"20160706","20170630",0.00520,,,"16",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3192,3,3,3,"1MEC","53","221","17",,30,3.00000,,,,"20160706","20170630",0.01560,,,"17",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3193,8,8,8,"2MEC","56","227","E14",,30,8.00000,,,,"20160706","20170630",0.04160,,,"E14",,,,"n",,,"D",1,1,3,,,,0,0,,3,0,,800000,8.00000,,,
3194,4,4,4,"2MEC","50","228","TM1",,30,4.00000,,,,"20160706","20170630",0.02080,,,"TM1",,,,"n",,,"C",2,2,,,,,0,0,,,,,400000,4.00000,,,
3195,4,4,4,"2MEC","54","229","E14",,30,4.00000,,,,"20160706","20170630",0.02080,,,"E14",,,,"n",,,"D",2,2,,,,,0,0,,,,,400000,4.00000,,,
3196,2,2,2,"2MEC","56","230","TM1",,30,2.00000,,,,"20160706","20170630",0.01040,,,"TM1",,,,"n",,,"C",1,1,,,,,0,0,,,,,200000,2.00000,,,
3197,3,3,3,"1PPFM","51","237","E15",,15,3.00000,,,,"20160706","20170630",0.01560,,,"E15",,,,"n",,,"E",1,1,,,,,0,0,,,,,300000,3.00000,,,
3198,3,3,3,"1PPFM","51","238","E16",,15,3.00000,,,,"20160706","20170630",0.01560,,,"E16",,,,"n",,,"F",,,,,,,0,0,,,,,300000,3.00000,,,
3199,5,5,5,"1PPFM","54","239","E16",,15,5.00000,,,,"20160706","20170630",0.02600,,,"E16",,,,"n",,,"F",1,1,3,,,,0,0,,0,0,,500000,5.00000,,,
3200,3,3,3,"1PPFM","51","241","E16",,15,3.00000,,,,"20160706","20170630",0.01560,,,"E16",,,,"n",,,"F",,,,,,,0,0,,,,,300000,3.00000,,,
3202,3,3,3,"1PPFM","55","242","TM1",,15,3.00000,,,,"20160706","20170630",0.01560,,,"TM1",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3201,2,2,2,"1PPFM","55","242","TM1",,8,2.00000,,,,"20160706","20170630",0.01040,,,"TM1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3201,2,0,2,"1PPFM","50","242","TM1",,0,2.00000,,,,"20160706","20170630",0.01040,,,"TM1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3203,2,2,2,"1PPFM","52","491","E16",,15,2.00000,,,,"20160706","20170630",0.01040,,,"E16",,,,"n",,,"F",1,1,,,,,0,0,,,,,200000,2.00000,,,
3204,4,4,4,"1PPFM","52","243","E16",,15,4.00000,,,,"20160706","20170630",0.02080,,,"E16",,,,"n",,,"F",2,2,,,,,0,0,,,,,400000,4.00000,,,
3205,1,1,1,"2PPFM","51","249","E15",,15,1.00000,,,,"20160706","20170630",0.00520,,,"E15",,,,"n",,,"E",,,,,,,0,0,,,,,100000,1.00000,,,
3206,1,1,1,"2PPFM","51","653","E15",,15,1.00000,,,,"20160706","20170630",0.00520,,,"E15",,,,"n",,,"E",,,,,,,0,0,,,,,100000,1.00000,,,
3207,1,1,1,"2PPFM","55","250","E15",,15,1.00000,,,,"20160706","20170630",0.00520,,,"E15",,,,"n",,,"E",,,,,,,0,0,,,,,100000,1.00000,,,
3208,3,3,3,"2PPFM","50","244","E15",,15,3.00000,,,,"20160706","20170630",0.01560,,,"E15",,,,"n",,,"E",1,1,,,,,0,0,,,,,300000,3.00000,,,
3209,5,5,5,"2PPFM","54","245","E15",,15,5.00000,,,,"20160706","20170630",0.02600,,,"E15",,,,"n",,,"E",1,1,3,,,,0,0,,0,0,,500000,5.00000,,,
3210,1,1,1,"2PPFM","51","248","E15",,15,1.00000,,,,"20160706","20170630",0.00520,,,"E15",,,,"n",,,"E",,,,,,,0,0,,,,,100000,1.00000,,,
3211,2,2,2,"2PPFM","55","246","TM1",,15,2.00000,,,,"20160706","20170630",0.01040,,,"TM1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3212,3,3,3,"2PPFM","52","247","E15",,15,3.00000,,,,"20160706","20170630",0.01560,,,"E15",,,,"n",,,"E",1,1,,,,,0,0,,,,,300000,3.00000,,,
3213,3,3,3,"2PPFM","51","251","E15",,15,3.00000,,,,"20160706","20170630",0.01560,,,"E15",,,,"n",,,"E",,,,,,,0,0,,,,,300000,3.00000,,,
3214,2,2,2,"2SIC","50","232","TS",,20,2.00000,,,,"20160706","20170630",0.01040,,,"TS",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3215,7,7,7,"2SIC","59","231","TS",,20,7.00000,,,,"20160706","20170630",0.03640,,,"TS",,,,"n",,,,,,3,,,,0,0,,3,0,,700000,7.00000,,,
3216,7,7,7,"2SIC","59","234","TS",,20,7.00000,,,,"20160706","20170630",0.03640,,,"TS",,,,"n",,,,2,2,3,,,,0,0,,0,0,,700000,7.00000,,,
3217,6,6,6,"2SIC","58","235","TS",,20,6.00000,,,,"20160706","20170630",0.03120,,,"TS",,,,"nX",,,,,,3,,,,0,0,,3,0,,600000,6.00000,,,
3218,2,2,2,"2SIC","59","236","TS",,20,2.00000,,,,"20160706","20170630",0.01040,,,"TS",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3219,8,8,8,"2PRO","48","473","Tut.2",,10,8.00000,,,,"20160706","20170630",0.04160,,,"Tut.2",,,,"aBn",,,,2,2,4,,,,0,0,,0,0,,800000,8.00000,,,
3220,5,5,5,"2PRO","48","460","Tut.2",,10,5.00000,,,,"20160706","20170630",0.02600,,,"Tut.2",,,,"n",,,,,,3,,,,0,0,,0,0,,500000,5.00000,,,
3221,1,1,1,"2PRO","48","459","Tut.2",,10,1.00000,,,,"20160706","20170630",0.00520,,,"Tut.2",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3222,3,3,3,"2PRO","47","446","Tut.2",,10,3.00000,,,,"20160706","20170630",0.01560,,,"Tut.2",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3223,4,4,4,"2PRO","47","447","Tut.2",,10,4.00000,,,,"20160706","20170630",0.02080,,,"Tut.2",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3224,4,4,4,"1IEA","35","432","TE 1",,15,4.00000,,,,"20160706","20170630",0.02080,,,"TE 1",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3224,4,0,4,"1IEA","37","432","TE 4",,0,4.00000,,,,"20160706","20170630",0.02080,,,"TE 4",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3225,8,8,8,"1IEA","36","430","TE 1",,15,8.00000,,,,"20160706","20170630",0.04160,,,"TE 1",,,,"n",,,,4,4,,,,,0,0,,,,,800000,8.00000,,,
3225,8,0,8,"1IEA","29","430","AL 2",,0,8.00000,,,,"20160706","20170630",0.04160,,,"AL 2",,,,"n",,,,4,4,,,,,0,0,,,,,800000,8.00000,,,
3226,2,2,2,"1IEA","33","395","AL 1",,15,2.00000,,,,"20160706","20170630",0.01040,,,"AL 1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3226,2,0,2,"1IEA","31","395","TE 3",,0,2.00000,,,,"20160706","20170630",0.01040,,,"TE 3",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3227,2,2,2,"1IEA","33","395","AL 1",,15,2.00000,,,,"20160706","20170630",0.01040,,,"AL 1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3227,2,0,2,"1IEA","31","395","TE 4",,0,2.00000,,,,"20160706","20170630",0.01040,,,"TE 4",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3228,1,1,1,"1IEA","32","393","TE 2",,15,1.00000,,,,"20160706","20170630",0.00520,,,"TE 2",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3228,1,0,1,"1IEA","28","393","E13",,0,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3229,1,1,1,"1IEA","32","393","E13",,30,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3230,2,2,2,"1IEA","31","394","E13",,30,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3231,5,5,5,"1IEA","29","392","E13",,30,5.00000,,,,"20160706","20170630",0.02600,,,"E13",,,,"n",,,,2,2,,,,,0,0,,,,,500000,5.00000,,,
3232,2,2,2,"2IEA","12","201","B1",,20,2.00000,,,,"20160706","20170630",0.01040,,,"B1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3233,3,3,3,"2IEA","35","398","TE 3",,20,3.00000,,,,"20160706","20170630",0.01560,,,"TE 3",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3234,3,3,3,"2IEA","114","401","E13",,20,3.00000,,,,"20160706","20170630",0.01560,,,"E13",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3235,3,3,3,"2IEA","32","397","TE 2",,20,3.00000,,,,"20160706","20170630",0.01560,,,"TE 2",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3236,3,3,3,"2IEA","37","399","TE 4",,20,3.00000,,,,"20160706","20170630",0.01560,,,"TE 4",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3237,2,2,2,"2IEA","36","425","E13",,20,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3238,2,2,2,"2IEA","114","425","TE 1",,20,2.00000,,,,"20160706","20170630",0.01040,,,"TE 1",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3239,2,2,2,"2IEA","36","427","E13",,20,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3240,4,4,4,"IT","28","630","AL 2",,0,4.00000,,,,"20160706","20170630",0.02080,,,"AL 2",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3241,2,2,2,"IT","115","630","AL 2",,0,2.00000,,,,"20160706","20170630",0.01040,,,"AL 2",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3242,4,4,4,"IT","33","631","E13",,0,4.00000,,,,"20160706","20170630",0.02080,,,"E13",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3243,4,4,4,"IT","32","632","TE 2",,0,4.00000,,,,"20160706","20170630",0.02080,,,"TE 2",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3244,4,4,4,"IT","32","633","E13",,0,4.00000,,,,"20160706","20170630",0.02080,,,"E13",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3245,2,2,2,"IT","115","634","E13",,0,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3246,1,1,1,"IT","33","634","E13",,0,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3247,2,2,2,"IT","115","636","E13",,0,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3248,2,2,2,"1ARI","35","378","TE 3",,20,2.00000,,,,"20160706","20170630",0.01040,,,"TE 3",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3249,2,2,2,"1ARI","37","378","TE 4",,20,2.00000,,,,"20160706","20170630",0.01040,,,"TE 4",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3250,2,2,2,"1ARI","35","380","TE 3",,20,2.00000,,,,"20160706","20170630",0.01040,,,"TE 3",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3251,2,2,2,"1ARI","37","380","TE 4",,20,2.00000,,,,"20160706","20170630",0.01040,,,"TE 4",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3252,4,4,4,"1ARI","30","381","E13",,20,4.00000,,,,"20160706","20170630",0.02080,,,"E13",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3253,2,2,2,"1ARI","37","383","TE 3",,20,2.00000,,,,"20160706","20170630",0.01040,,,"TE 3",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3254,2,2,2,"1ARI","35","383","TE 4",,20,2.00000,,,,"20160706","20170630",0.01040,,,"TE 4",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3255,2,2,2,"1ARI","29","379","E13",,20,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
